topic,word_id,word,hint,sentence
korean_topik_1,k_0007,없다,"Do not exist, absent",회의에 참석할 사람이 없어서 취소되었습니다.
korean_topik_1,k_0007,없다,"Do not exist, absent",이 책은 너무 어려워서 이해할 수가 없다.
korean_topik_1,k_0007,없다,"Do not exist, absent",비가 오지 않아서 야외 활동을 하기에 좋다.
korean_topik_1,k_0007,없다,"Do not exist, absent",지금은 그가 여기에 없다.
korean_topik_1,k_0008,않다,To not do,저는 오늘 집에 있지 않을 거예요.
korean_topik_1,k_0008,않다,To not do,그는 아무 말도 하지 않았습니다.
korean_topik_1,k_0008,않다,To not do,그녀는 더 이상 슬퍼하지 않기로 결정했습니다.
korean_topik_1,k_0008,않다,To not do,우리는 시간이 없어서 빨리 먹지 않았습니다.
korean_topik_1,k_0008,않다,To not do,이 책은 읽어도 재미있지 않아요.
korean_topik_1,k_0008,않다,To not do,비가 오지 않아서 다행입니다.
korean_topik_1,k_0008,않다,To not do,어제는 날씨가 춥지 않았어요.
korean_topik_1,k_0008,않다,To not do,저는 담배를 피우지 않습니다.
korean_topik_1,k_0008,않다,To not do,약속을 잊지 않도록 메모해 두세요.
korean_topik_1,k_0008,않다,To not do,그 소식은 믿기지 않을 만큼 놀라웠습니다.
korean_topik_1,k_0009,사람,Person,저 사람은 정말 친절해요.
korean_topik_1,k_0009,사람,Person,그 사람은 어디에서 왔어요?
korean_topik_1,k_0009,사람,Person,많은 사람이 공원에 모여 있었어요.
korean_topik_1,k_0009,사람,Person,저는 좋은 사람을 만나고 싶어요.
korean_topik_1,k_0009,사람,Person,이 책은 어떤 사람에게 추천하고 싶어요?
korean_topik_1,k_0009,사람,Person,그는 매우 똑똑한 사람이에요.
korean_topik_1,k_0009,사람,Person,우리는 모두 다른 사람이에요.
korean_topik_1,k_0009,사람,Person,그 사람은 무슨 일을 하세요?
korean_topik_1,k_0009,사람,Person,그녀는 항상 다른 사람을 먼저 생각해요.
korean_topik_1,k_0009,사람,Person,혼자 있는 사람에게 말을 걸었어요.
korean_topik_1,k_0010,우리,"we, our",우리 같이 저녁 먹을까요?
korean_topik_1,k_0010,우리,"we, our",여기가 우리 집이에요.
korean_topik_1,k_0010,우리,"we, our",우리 모두 열심히 공부해야 해요.
korean_topik_1,k_0010,우리,"we, our",우리 나라를 사랑합시다.
korean_topik_1,k_0010,우리,"we, our",이게 바로 우리 팀의 목표입니다.
korean_topik_1,k_0010,우리,"we, our",우리 어렸을 때 자주 놀던 곳이에요.
korean_topik_1,k_0010,우리,"we, our",우리 다음 주에 여행 갈 거예요.
korean_topik_1,k_0010,우리,"we, our",우리 함께 이 문제를 해결해 봅시다.
korean_topik_1,k_0010,우리,"we, our",우리 할머니께서 맛있는 음식을 해주셨어요.
korean_topik_1,k_0010,우리,"we, our",우리 학교 운동장은 아주 넓어요.
korean_topik_1,k_0011,그,"He, That",그 남자가 내 친구야.
korean_topik_1,k_0011,그,"He, That",그 책은 정말 재미있어.
korean_topik_1,k_0011,그,"He, That",그 소식 들었어?
korean_topik_1,k_0011,그,"He, That",그 사람은 누구세요?
korean_topik_1,k_0011,그,"He, That",그 영화는 꼭 봐야 해.
korean_topik_1,k_0011,그,"He, That",그 문제는 생각보다 어려웠어.
korean_topik_1,k_0011,그,"He, That",그 아이는 아주 똑똑해.
korean_topik_1,k_0011,그,"He, That",그 건물은 아주 오래되었어.
korean_topik_1,k_0011,그,"He, That",그 옷이 나에게 잘 어울릴까?
korean_topik_1,k_0011,그,"He, That",그 때가 그리워.
korean_topik_1,k_0012,아니다,To not be,이게 네 가방이 아니다.
korean_topik_1,k_0012,아니다,To not be,저는 학생이 아닙니다.
korean_topik_1,k_0012,아니다,To not be,우리는 친구가 아니다.
korean_topik_1,k_0012,아니다,To not be,그 사람은 내 동생이 아니다.
korean_topik_1,k_0012,아니다,To not be,이 음식은 맵지 않다.
korean_topik_1,k_0012,아니다,To not be,어제 날씨가 좋지 않았다.
korean_topik_1,k_0012,아니다,To not be,내일은 비가 오지 않을 것이다.
korean_topik_1,k_0012,아니다,To not be,그 이야기는 사실이 아니다.
korean_topik_1,k_0012,아니다,To not be,이렇게 하는 것이 옳은 방법이 아니다.
korean_topik_1,k_0012,아니다,To not be,이 문제는 생각보다 어렵지 않다.
korean_topik_1,k_0013,보다,To try,이 옷이 나에게 잘 어울리는지 한번 **봐** 주세요.
korean_topik_1,k_0013,보다,To try,내일 이탈리아 음식을 **해보는** 게 어때요?
korean_topik_1,k_0013,보다,To try,처음 도전하는 거라 실수할까 봐 걱정돼요.
korean_topik_1,k_0013,보다,To try,한번 **시도해** 보고 안 되면 다른 방법을 찾으면 돼요.
korean_topik_1,k_0013,보다,To try,이 새로운 운동 기구를 어떻게 사용하는지 **알아볼까요**?
korean_topik_1,k_0013,보다,To try,이 레시피대로 한번 **만들어** 봅시다.
korean_topik_1,k_0013,보다,To try,이번 시험에 합격할 수 있도록 최선을 다해 **해볼게요**.
korean_topik_1,k_0013,보다,To try,그가 성공할 수 있을지 **지켜봅시다**.
korean_topik_1,k_0013,보다,To try,새로운 취미를 **갖도록** 노력해 보세요.
korean_topik_1,k_0013,보다,To try,이 문제를 해결하기 위해 다양한 방법을 **모색해** 보세요.
korean_topik_1,k_0014,거,thing,이거 정말 멋진 거네!
korean_topik_1,k_0014,거,thing,그게 무슨 거냐고 물어봐.
korean_topik_1,k_0014,거,thing,할 일이 너무 많은 거 같아.
korean_topik_1,k_0014,거,thing,저기 저 보이는 거 뭐예요?
korean_topik_1,k_0014,거,thing,우리는 같은 거 좋아해.
korean_topik_1,k_0014,거,thing,내 물건 중에 네가 좋아하는 거 있어?
korean_topik_1,k_0014,거,thing,이거 말고 다른 거 보여줄 수 있어요?
korean_topik_1,k_0014,거,thing,중요한 거니까 잘 들어.
korean_topik_1,k_0014,거,thing,너한테 꼭 필요한 거일 거야.
korean_topik_1,k_0014,거,thing,우리는 다 똑같은 거 바라는 거지.
korean_topik_1,k_0015,보다,To see,저는 창밖을 **보며** 커피를 마셨어요.
korean_topik_1,k_0015,보다,To see,"그 영화가 정말 재미있다고 **보는데**, 한번 볼까요?"
korean_topik_1,k_0015,보다,To see,길을 건널 때는 차가 오는지 잘 **보세요**.
korean_topik_1,k_0015,보다,To see,오늘 하늘이 참 맑아 **보여서** 기분이 좋아요.
korean_topik_1,k_0015,보다,To see,오랜만에 고향 친구를 **보니** 반가웠어요.
korean_topik_1,k_0015,보다,To see,이 그림은 가까이서 **봐도** 좋고 멀리서 **봐도** 좋아요.
korean_topik_1,k_0015,보다,To see,그는 자신의 실수를 **보지** 못하는 것 같아요.
korean_topik_1,k_0015,보다,To see,아이들은 장난감을 **보며** 신나게 뛰어놀고 있어요.
korean_topik_1,k_0015,보다,To see,사진을 **보니까** 옛날 생각이 많이 나네요.
korean_topik_1,k_0015,보다,To see,이렇게 아름다운 풍경을 **볼 수 있다니** 행운이에요.
korean_topik_1,k_0016,같다,To be similar,저 배우는 제가 좋아하는 영화배우랑 정말 닮았다.
korean_topik_1,k_0016,같다,To be similar,이 음식은 고향에서 먹었던 맛이랑 똑같다.
korean_topik_1,k_0016,같다,To be similar,이번 시험은 지난번보다 훨씬 쉬운 것 같다.
korean_topik_1,k_0016,같다,To be similar,그는 형이랑 외모가 아주 비슷하게 생겼다.
korean_topik_1,k_0016,같다,To be similar,날씨가 갑자기 추워져서 겨울이 온 것 같다.
korean_topik_1,k_0016,같다,To be similar,이 노래는 제가 자주 듣는 노래와 분위기가 비슷하다.
korean_topik_1,k_0016,같다,To be similar,당신의 생각은 제 생각과 거의 같다.
korean_topik_1,k_0016,같다,To be similar,어릴 때부터 친구였던 두 사람은 마치 형제 같다.
korean_topik_1,k_0016,같다,To be similar,오늘 날씨는 마치 봄날처럼 따뜻하다.
korean_topik_1,k_0016,같다,To be similar,새로운 소프트웨어는 이전 버전과 사용법이 비슷해서 적응하기 쉽다.
korean_topik_1,k_0017,주다,"To give, to do for a person",친구에게 책을 주었어요.
korean_topik_1,k_0017,주다,"To give, to do for a person",동생에게 용돈을 좀 주었어.
korean_topik_1,k_0017,주다,"To give, to do for a person",할머니께 맛있는 음식을 해 드리고 싶어요.
korean_topik_1,k_0017,주다,"To give, to do for a person",회사 동료에게 일을 도와주었어요.
korean_topik_1,k_0017,주다,"To give, to do for a person",아이에게 잠자리를 만들어 주었다.
korean_topik_1,k_0017,주다,"To give, to do for a person",곤란한 상황에 처한 사람에게 도움을 주었습니다.
korean_topik_1,k_0017,주다,"To give, to do for a person",선생님께서 학생들에게 칭찬을 많이 주셨다.
korean_topik_1,k_0017,주다,"To give, to do for a person",저에게 귀한 조언을 주셔서 감사합니다.
korean_topik_1,k_0017,주다,"To give, to do for a person",아내에게 꽃을 선물로 주기로 했어요.
korean_topik_1,k_0017,주다,"To give, to do for a person",이웃 사람에게 짐을 들어주는 수고를 해주었습니다.
korean_topik_1,k_0018,대하다,"Face, confront",어려운 문제를 어떻게 대해야 할지 모르겠어요.
korean_topik_1,k_0018,대하다,"Face, confront",그는 항상 긍정적인 태도로 어려움을 대했어요.
korean_topik_1,k_0018,대하다,"Face, confront",우리는 예상치 못한 위기에 용감하게 대해야 했습니다.
korean_topik_1,k_0018,대하다,"Face, confront",이 상황을 냉정하게 대하는 것이 중요합니다.
korean_topik_1,k_0018,대하다,"Face, confront",친구의 비난을 어떻게 대해야 할지 망설였습니다.
korean_topik_1,k_0018,대하다,"Face, confront",우리는 새로운 도전에 기꺼이 대할 준비가 되었습니다.
korean_topik_1,k_0018,대하다,"Face, confront",그녀는 모든 사람을 친절하게 대했어요.
korean_topik_1,k_0018,대하다,"Face, confront",이 문제를 더 심각하게 대해야 할 필요가 있습니다.
korean_topik_1,k_0018,대하다,"Face, confront",정부는 국민의 요구에 책임감 있게 대해야 한다.
korean_topik_1,k_0018,대하다,"Face, confront",우리는 실수를 통해 배우고 미래를 대해야 합니다.
korean_topik_1,k_0019,가다,To go,학교에 가요.
korean_topik_1,k_0019,가다,To go,내일 부산에 갈 거예요.
korean_topik_1,k_0019,가다,To go,어디로 가세요?
korean_topik_1,k_0019,가다,To go,저기로 가면 돼요.
korean_topik_1,k_0019,가다,To go,친구와 영화관에 갔다.
korean_topik_1,k_0019,가다,To go,집으로 돌아가자.
korean_topik_1,k_0019,가다,To go,그 길로 계속 가면 됩니다.
korean_topik_1,k_0019,가다,To go,버스를 타고 회사에 가요.
korean_topik_1,k_0019,가다,To go,그는 해외로 떠났다.
korean_topik_1,k_0019,가다,To go,맛집에 가보고 싶어요.
korean_topik_1,k_0020,년,Year,저는 2023년에 한국에 왔어요.
korean_topik_1,k_0020,년,Year,작년에는 고향에 가지 못했어요.
korean_topik_1,k_0020,년,Year,앞으로 10년 동안 열심히 공부할 거예요.
korean_topik_1,k_0020,년,Year,그 영화는 5년 전에 개봉했어요.
korean_topik_1,k_0020,년,Year,이번 해는 정말 빨리 지나갔어요.
korean_topik_1,k_0020,년,Year,우리는 3년 동안 친구로 지냈어요.
korean_topik_1,k_0020,년,Year,내년에 다시 만날 수 있기를 바랍니다.
korean_topik_1,k_0020,년,Year,그 사건은 20년 전에 일어났어요.
korean_topik_1,k_0020,년,Year,올해는 특별히 좋은 일이 많았어요.
korean_topik_1,k_0020,년,Year,이 건물은 50년 된 오래된 건물이에요.
korean_topik_1,k_0021,한,"One, a single",사과 한 개 주세요.
korean_topik_1,k_0021,한,"One, a single",저는 지금 책 한 권을 읽고 있어요.
korean_topik_1,k_0021,한,"One, a single",시간이 한 시간밖에 남지 않았어요.
korean_topik_1,k_0021,한,"One, a single",그는 아주 용감한 사람입니다.
korean_topik_1,k_0021,한,"One, a single",이 문장들은 모두 한 사람이 쓴 것입니다.
korean_topik_1,k_0021,한,"One, a single",여기 물 한 잔만 주시겠어요?
korean_topik_1,k_0021,한,"One, a single",어제 친구와 한 시간 동안 통화했어요.
korean_topik_1,k_0021,한,"One, a single",저는 하루에 세 끼를 먹어요.
korean_topik_1,k_0021,한,"One, a single",한 번도 가본 적 없는 나라예요.
korean_topik_1,k_0021,한,"One, a single",그 문제는 해결하는 데 하루 종일 걸렸어요.
korean_topik_1,k_0022,말,"words,speaking",그의 말은 항상 진심이 느껴진다.
korean_topik_1,k_0022,말,"words,speaking",나는 네 말을 믿는다.
korean_topik_1,k_0022,말,"words,speaking",회의에서 하고 싶은 말이 있으면 언제든 하세요.
korean_topik_1,k_0022,말,"words,speaking",그 사람은 너무 많은 말을 해서 피곤하다.
korean_topik_1,k_0022,말,"words,speaking",말 한마디에 천 냥 빚을 갚는다.
korean_topik_1,k_0022,말,"words,speaking",시험 보는 동안에는 말을 하면 안 됩니다.
korean_topik_1,k_0022,말,"words,speaking",그녀는 눈물을 보이며 말했습니다.
korean_topik_1,k_0022,말,"words,speaking",어른들 말씀 잘 들어야 한다.
korean_topik_1,k_0022,말,"words,speaking",친구와 오랜만에 만나 많은 말을 나누었다.
korean_topik_1,k_0022,말,"words,speaking",그의 마지막 말은 나에게 큰 충격을 주었다.
korean_topik_1,k_0023,일,Work,저는 매일 아침 9시에 일을 시작해요.
korean_topik_1,k_0023,일,Work,오늘 할 일이 너무 많아서 바빠요.
korean_topik_1,k_0023,일,Work,이 일은 저에게 정말 중요해요.
korean_topik_1,k_0023,일,Work,우리는 팀으로 함께 일해서 성공했어요.
korean_topik_1,k_0023,일,Work,그는 좋은 일자리를 찾고 있어요.
korean_topik_1,k_0023,일,Work,내일은 휴가라서 일을 안 할 거예요.
korean_topik_1,k_0023,일,Work,어려운 일을 포기하지 않고 계속 도전하는 것이 중요해요.
korean_topik_1,k_0023,일,Work,회사를 위해 최선을 다해 일하고 싶습니다.
korean_topik_1,k_0023,일,Work,지금 하고 있는 일이 무엇인지 물어봐도 될까요?
korean_topik_1,k_0023,일,Work,시간이 있으면 집에서 할 일이 몇 가지 있어요.
korean_topik_1,k_0024,이,"A person, a man/woman",이 사람은 제 친구입니다.
korean_topik_1,k_0024,이,"A person, a man/woman",저 이 좀 도와주시겠어요?
korean_topik_1,k_0024,이,"A person, a man/woman",그는 정말 괜찮은 이예요.
korean_topik_1,k_0024,이,"A person, a man/woman",이 그림 속 이 누구인가요?
korean_topik_1,k_0024,이,"A person, a man/woman",그 이가 여기서 기다리고 있어요.
korean_topik_1,k_0024,이,"A person, a man/woman",나는 그 이에게 마음을 열었습니다.
korean_topik_1,k_0024,이,"A person, a man/woman",이 상황에서 어떻게 해야 할지 모르겠어요.
korean_topik_1,k_0024,이,"A person, a man/woman",그는 곤경에 처한 이들을 돕는 이입니다.
korean_topik_1,k_0024,이,"A person, a man/woman",이 이야기를 들은 이가 있습니까?
korean_topik_1,k_0024,이,"A person, a man/woman",그 이와 다시 만날 수 있을까요?
korean_topik_1,k_0025,말하다,Speak,그는 너무 빨리 말해서 잘 알아듣기 어려웠다.
korean_topik_1,k_0025,말하다,Speak,친구에게 속마음을 솔직하게 말하는 것이 중요해요.
korean_topik_1,k_0025,말하다,Speak,그가 무슨 말을 하려는지 아직 확실히 모르겠어요.
korean_topik_1,k_0025,말하다,Speak,선생님께서는 학생들에게 큰 소리로 말하지 말라고 하셨다.
korean_topik_1,k_0025,말하다,Speak,그녀는 외국어를 아주 유창하게 말한다.
korean_topik_1,k_0025,말하다,Speak,남을 험담하는 말은 삼가는 것이 좋다.
korean_topik_1,k_0025,말하다,Speak,이번 일에 대해 당신의 의견을 말해주세요.
korean_topik_1,k_0025,말하다,Speak,아이는 아직 말을 배우는 중이라 서툴다.
korean_topik_1,k_0025,말하다,Speak,그는 회의에서 자신의 아이디어를 자신 있게 말했다.
korean_topik_1,k_0025,말하다,Speak,통역사가 그의 말을 한국어로 옮겨주었다.
korean_topik_1,k_0026,위하다,To do for the sake of,우리는 더 나은 미래를 위하다 노력해야 합니다.
korean_topik_1,k_0026,위하다,To do for the sake of,아이들의 건강을 위하다 엄마는 열심히 일합니다.
korean_topik_1,k_0026,위하다,To do for the sake of,이 약은 당신의 회복을 위하다 처방되었습니다.
korean_topik_1,k_0026,위하다,To do for the sake of,진실을 위하다 때로는 용기가 필요합니다.
korean_topik_1,k_0026,위하다,To do for the sake of,팀의 승리를 위하다 선수들은 최선을 다했습니다.
korean_topik_1,k_0026,위하다,To do for the sake of,환경 보호를 위하다 우리 모두의 참여가 중요합니다.
korean_topik_1,k_0026,위하다,To do for the sake of,당신의 행복을 위하다 무엇이든 해줄 수 있어요.
korean_topik_1,k_0026,위하다,To do for the sake of,정의를 위하다 싸우는 사람들을 존경합니다.
korean_topik_1,k_0026,위하다,To do for the sake of,이 법은 시민들의 안전을 위하다 만들어졌습니다.
korean_topik_1,k_0026,위하다,To do for the sake of,가족을 위하다 그는 힘든 결정을 내렸습니다.
korean_topik_1,k_0027,그러나,However or but still,날씨가 매우 좋았습니다. 그러나 갑자기 비가 내리기 시작했습니다.
korean_topik_1,k_0027,그러나,However or but still,그는 열심히 공부했습니다. 그러나 시험 결과는 좋지 않았습니다.
korean_topik_1,k_0027,그러나,However or but still,이 식당은 유명합니다. 그러나 가격이 좀 비쌉니다.
korean_topik_1,k_0027,그러나,However or but still,저는 그를 처음 만났습니다. 그러나 오래 알고 지낸 친구처럼 느껴졌습니다.
korean_topik_1,k_0027,그러나,However or but still,그녀는 약속을 지키는 사람입니다. 그러나 이번에는 늦었습니다.
korean_topik_1,k_0027,그러나,However or but still,이 책은 재미있습니다. 그러나 내용이 좀 어렵습니다.
korean_topik_1,k_0027,그러나,However or but still,우리는 최선을 다했습니다. 그러나 결국 실패했습니다.
korean_topik_1,k_0027,그러나,However or but still,그는 건강해 보였습니다. 그러나 몸이 좋지 않다고 말했습니다.
korean_topik_1,k_0027,그러나,However or but still,저는 바쁘지만. 그러나 당신을 돕고 싶습니다.
korean_topik_1,k_0027,그러나,However or but still,길은 험했습니다. 그러나 포기하지 않고 계속 걸었습니다.
korean_topik_1,k_0028,오다,To come,친구들이 나를 보러 집에 올 거예요.
korean_topik_1,k_0028,오다,To come,내일 비가 올 것 같아요.
korean_topik_1,k_0028,오다,To come,기차가 곧 역에 올 것입니다.
korean_topik_1,k_0028,오다,To come,그는 항상 제 도움을 필요로 할 때 와요.
korean_topik_1,k_0028,오다,To come,좋은 기회가 저에게 오기를 바랍니다.
korean_topik_1,k_0028,오다,To come,시간이 빨리 지나가서 벌써 저녁이 오네요.
korean_topik_1,k_0028,오다,To come,당신의 편지가 드디어 도착했어요.
korean_topik_1,k_0028,오다,To come,오늘 밤 파티에 누가 올지 궁금해요.
korean_topik_1,k_0028,오다,To come,그 소식이 우리에게 큰 기쁨을 가져다주었다.
korean_topik_1,k_0028,오다,To come,아침 일찍 일어나 하루를 시작했습니다.
korean_topik_1,k_0029,알다,To know,저는 그 식당이 어디 있는지 알아요.
korean_topik_1,k_0029,알다,To know,이 문제의 답을 아는 사람이 있어요?
korean_topik_1,k_0029,알다,To know,저는 당신이 그를 잘 안다고 생각해요.
korean_topik_1,k_0029,알다,To know,그는 사실을 알았을 때 매우 놀랐어요.
korean_topik_1,k_0029,알다,To know,내일 날씨가 좋을지 알 수 있을까요?
korean_topik_1,k_0029,알다,To know,친구가 비밀을 말해줘서 알게 되었어요.
korean_topik_1,k_0029,알다,To know,저는 한국 문화를 조금 알아요.
korean_topik_1,k_0029,알다,To know,그 소식을 들으니 기분이 좋다는 것을 알았다.
korean_topik_1,k_0029,알다,To know,제가 뭘 하는지 아무도 모를 거예요.
korean_topik_1,k_0029,알다,To know,이 책은 모든 것을 알게 해 줄 거예요.
korean_topik_1,k_0030,씨,~ Mr.,"김 씨, 오늘 회의에 참석하시겠습니까?"
korean_topik_1,k_0030,씨,~ Mr.,박 씨는 제 고등학교 친구입니다.
korean_topik_1,k_0030,씨,~ Mr.,"이 씨, 내일 오전에 다시 전화 주시겠어요?"
korean_topik_1,k_0030,씨,~ Mr.,최 씨는 정말 친절한 분이십니다.
korean_topik_1,k_0030,씨,~ Mr.,"정 씨, 식사는 하셨어요?"
korean_topik_1,k_0030,씨,~ Mr.,"강 씨, 다음 주까지 보고서 제출 부탁드립니다."
korean_topik_1,k_0030,씨,~ Mr.,"송 씨, 지난번에 추천해주신 책 잘 읽었습니다."
korean_topik_1,k_0030,씨,~ Mr.,"임 씨, 혹시 지금 시간 괜찮으세요?"
korean_topik_1,k_0030,씨,~ Mr.,"윤 씨, 새로 이사 온 옆집 사람이에요."
korean_topik_1,k_0030,씨,~ Mr.,"서 씨, 오늘 날씨가 참 좋네요."
korean_topik_1,k_0031,그렇다,That is right or yes.,"네, 맞아요. 그렇게 하는 것이 좋겠어요."
korean_topik_1,k_0031,그렇다,That is right or yes.,"어제 제가 말한 내용이 맞는지 물어봤는데, 그는 그렇다고 대답했어요."
korean_topik_1,k_0031,그렇다,That is right or yes.,"그의 설명이 완벽하게 이해가 됐어요. 그렇다, 바로 그거예요!"
korean_topik_1,k_0031,그렇다,That is right or yes.,"친구의 제안에 대해 동의하냐고 물었더니, 그렇다고 고개를 끄덕였어요."
korean_topik_1,k_0031,그렇다,That is right or yes.,"당신의 의견에 전적으로 동의합니다. 그렇다, 저도 그렇게 생각합니다."
korean_topik_1,k_0031,그렇다,That is right or yes.,"시험 결과가 기대만큼 좋지 않아서 실망했는데, 선생님께서는 괜찮다고 그렇다고 말씀해 주셨어요."
korean_topik_1,k_0031,그렇다,That is right or yes.,"이 영화 정말 재미있어요. 그렇다, 꼭 보시길 추천해요."
korean_topik_1,k_0031,그렇다,That is right or yes.,"제가 짐작했던 대로, 그의 반응은 예상대로였어요. 그렇다, 틀림없었어요."
korean_topik_1,k_0031,그렇다,That is right or yes.,"그녀가 옳다고 생각하냐고 물었을 때, 나는 그렇다고 대답할 수밖에 없었다."
korean_topik_1,k_0031,그렇다,That is right or yes.,"우리가 계획했던 대로 일이 진행되고 있는지 확인해 봤는데, 그렇다, 모든 것이 순조로웠다."
korean_topik_1,k_0032,크다,"To be big, large",이 집은 정말 크다.
korean_topik_1,k_0032,크다,"To be big, large",그의 꿈은 아주 크다.
korean_topik_1,k_0032,크다,"To be big, large",저 산은 정말 크구나.
korean_topik_1,k_0032,크다,"To be big, large",그녀는 마음이 크다.
korean_topik_1,k_0032,크다,"To be big, large",생각보다 문제가 더 크다.
korean_topik_1,k_0032,크다,"To be big, large",시장이 꽤 크다.
korean_topik_1,k_0032,크다,"To be big, large",기회는 우리에게 크다.
korean_topik_1,k_0032,크다,"To be big, large",그 경험은 나에게 큰 영향을 주었다.
korean_topik_1,k_0032,크다,"To be big, large",그의 목소리는 매우 크다.
korean_topik_1,k_0032,크다,"To be big, large",이 프로젝트는 규모가 크다.
korean_topik_1,k_0033,일,One day,일찍 일어나서 하루를 시작했다.
korean_topik_1,k_0033,일,One day,"어느 날, 길에서 우연히 옛 친구를 만났다."
korean_topik_1,k_0033,일,One day,"먼 훗날, 이곳이 나의 고향이 될 줄은 꿈에도 몰랐다."
korean_topik_1,k_0033,일,One day,그들은 매일 같은 시간에 산책을 한다.
korean_topik_1,k_0033,일,One day,지난날의 일들을 떠올리며 잠시 생각에 잠겼다.
korean_topik_1,k_0033,일,One day,내일은 더 좋은 일이 있을 거라고 믿는다.
korean_topik_1,k_0033,일,One day,이 책은 단 하루 만에 다 읽을 수 있을 정도로 얇다.
korean_topik_1,k_0033,일,One day,"어릴 적, 놀이터에서 하루 종일 뛰어놀았다."
